172	2296674	37521	21357	6743	901	723	616	582	558	
173	2296678	37524	21353	6759	901	721	617	582	558	
174	2296677	37522	21352	6765	903	724	617	582	560	
175	2296676	37518	21337	6765	902	723	615	581	557	
176	2296675	37525	21275	6728	903	723	619	583	559	
177	2296673	37521	21375	6771	900	723	616	581	557	
178	2296677	37525	21268	6750	903	725	619	584	560	
179	2296675	37515	21265	6740	900	722	615	581	558	
180	2296676	37514	21286	6765	904	726	618	583	559	
181	2296674	37515	21314	6765	901	722	615	581	557	
182	2296677	37524	21368	6762	905	725	618	584	561	
183	2296673	37521	21228	6708	900	722	616	580	557	
184	2296679	37526	21314	6740	903	724	618	583	560	
185	2296674	37516	21328	6774	902	723	616	582	559	
186	2296678	37521	21256	6730	902	724	618	584	559	
187	2296673	37511	21235	6715	898	721	615	581	557	
188	2296678	37526	21247	6735	903	725	618	584	560	
189	2296675	37517	21279	6716	900	722	615	581	559	
190	2296674	37520	21298	6762	904	723	617	582	558	
191	2296675	37515	21335	6766	899	721	616	581	557	
192	2296675	37524	21292	6754	900	724	617	583	560	
193	2296674	37518	21227	6725	900	724	616	582	559	
194	2296675	37519	21391	6787	905	726	619	584	560	
195	2296674	37523	21283	6727	902	724	618	583	558	
196	2296675	37527	21261	6719	900	725	620	583	560	
197	2296675	37521	21271	6727	899	723	616	581	559	
198	2296677	37523	21371	6771	903	725	618	584	559	
199	2296677	37525	21231	6730	899	724	618	583	559	
200	2296676	37514	21266	6733	901	724	618	583	559	
201	2296675	37516	21272	6745	901	722	616	582	558	
202	2296678	37521	21314	6779	899	722	616	582	558	
203	2296675	37522	21297	6740	901	725	617	583	558	
204	2296677	37523	21287	6739	901	724	616	582	558	
205	2296675	37524	21311	6769	903	725	617	583	559	
206	2296675	37521	21241	6737	900	724	616	582	558	
207	2296674	37524	21269	6751	903	723	616	582	557	
208	2296676	37522	21288	6755	901	723	616	581	561	
209	2296675	37517	21326	6755	900	724	616	581	556	
210	2296677	37526	21183	6689	899	723	618	583	559	
211	2296675	37520	21326	6768	900	723	617	582	559	
212	2296673	37519	21300	6746	902	723	616	582	557	
213	2296674	37515	21258	6735	900	721	615	581	558	
214	2296678	37520	21344	6784	905	725	620	585	560	
215	2296676	37521	21321	6779	903	724	617	582	558	
216	2296677	37522	21301	6739	902	723	619	582	557	
217	2296671	37520	21353	6759	901	723	616	581	558	
218	2296678	37520	21367	6806	904	727	619	583	559	
219	2296676	37516	21253	6726	898	721	615	581	556	
220	2296677	37518	21327	6777	902	723	617	583	559	
221	2296673	37521	21254	6734	898	722	616	581	560	
222	2296682	37534	21216	6714	905	728	621	587	561	
223	2296673	37519	21193	6717	898	722	617	579	559	
224	2296680	37523	21307	6738	903	726	618	584	560	
225	2296674	37519	21321	6753	902	723	617	582	560	
226	2296675	37518	21230	6732	901	723	616	582	559	
227	2296673	37524	21305	6765	902	724	617	581	556	
228	2296678	37517	21371	6798	906	727	619	583	559	
229	2296675	37516	21373	6783	903	722	615	580	557	
230	2296676	37515	21230	6716	904	726	620	584	560	
231	2296677	37516	21271	6729	900	724	616	581	559	
232	2296679	37522	21345	6770	904	726	619	584	559	
233	2296674	37521	21344	6782	898	718	615	580	557	
234	2296678	37527	21342	6763	903	725	620	584	559	
235	2296678	37523	21342	6744	901	725	619	583	560	
236	2296676	37517	21306	6755	900	724	617	582	558	
237	2296674	37520	21310	6759	899	722	616	581	558	
238	2296675	37523	21252	6735	899	725	617	582	560	
239	2296675	37519	21254	6736	900	724	616	582	559	
240	2296674	37521	21182	6684	898	722	618	582	558	
241	2296678	37523	21265	6732	901	723	619	583	557	
242	2296676	37521	21244	6730	900	725	616	582	559	
243	2296673	37519	21302	6744	902	723	615	581	558	
244	2296676	37526	21304	6765	900	724	617	582	558	
245	2296677	37519	21289	6724	904	725	617	582	560	
246	2296675	37519	21281	6757	900	722	617	581	560	
247	2296676	37515	21388	6776	905	723	618	584	561	
248	2296677	37525	21290	6724	900	722	616	582	559	
249	2296679	37522	21332	6777	905	728	620	586	561	
250	2296677	37523	21293	6766	903	722	616	582	558	
251	2296672	37514	21387	6790	902	723	615	581	559	
252	2296681	37531	21238	6703	900	723	618	584	558	
253	2296679	37522	21296	6758	905	726	620	584	560	
254	2296677	37523	21304	6731	901	726	619	584	559	
255	2296675	37522	21154	6656	898	720	615	581	558	
256	2296675	37520	21211	6710	898	724	616	581	559	
257	2296674	37525	21325	6751	899	722	615	581	558	
258	2296676	37516	21283	6749	903	726	616	582	558	
259	2296675	37521	21308	6757	902	722	616	582	559	
260	2296675	37516	21318	6770	902	724	617	582	559	
261	2296676	37521	21277	6733	900	722	616	581	556	
262	2296677	37528	21222	6707	900	724	618	584	560	
263	2296677	37521	21319	6729	905	727	618	584	560	
264	2296675	37519	21337	6765	903	724	616	582	559	
265	2296674	37520	21272	6730	898	725	617	582	558	
266	2296675	37516	21279	6753	901	726	617	582	558	
267	2296678	37520	21324	6760	901	721	616	581	557	
268	2296676	37521	21320	6779	904	726	618	583	561	
269	2296671	37518	21298	6745	900	723	615	581	557	
270	2296681	37523	21284	6742	904	728	621	586	560	
271	2296676	37519	21321	6768	903	724	617	582	560	
272	2296676	37523	21280	6760	905	725	618	584	558	
273	2296676	37518	21284	6738	901	725	617	581	558	
274	2296676	37520	21231	6766	903	724	617	583	559	
275	2296677	37526	21296	6748	902	725	618	582	558	
276	2296675	37516	21286	6737	902	724	616	581	559	
277	2296676	37523	21350	6787	901	723	616	581	558	
278	2296679	37520	21377	6792	903	725	618	582	561	
279	2296675	37524	21305	6761	903	721	615	581	558	
280	2296679	37518	21279	6749	903	724	617	583	560	
281	2296678	37521	21324	6782	902	723	616	582	559	
282	2296678	37519	21326	6732	901	724	616	581	559	
283	2296676	37521	21315	6756	902	724	617	581	558	
284	2296680	37520	21248	6704	900	723	617	582	560	
285	2296675	37521	21346	6768	901	722	617	582	558	
286	2296680	37521	21374	6796	905	727	618	584	561	
287	2296674	37524	21387	6786	901	720	616	581	558	
288	2296681	37528	21278	6741	904	727	619	585	562	
289	2296676	37521	21240	6739	901	721	615	581	558	
290	2296679	37530	21310	6748	904	726	620	586	560	
291	2296674	37521	21282	6725	900	723	615	580	557	
292	2296677	37520	21232	6725	899	722	618	582	560	
293	2296678	37520	21413	6809	902	723	616	581	558	
294	2296678	37527	21219	6721	904	729	619	585	559	
295	2296677	37521	21316	6756	900	725	615	581	558	
296	2296676	37519	21360	6775	901	727	618	583	559	
297	2296674	37518	21362	6799	902	722	616	581	557	
298	2296676	37516	21303	6745	903	722	617	582	559	
299	2296679	37520	21238	6718	901	724	618	583	559	
300	2296680	37521	21316	6752	903	725	620	585	560	
301	2296674	37528	21403	6786	900	725	615	581	559	
302	2296678	37527	21299	6767	903	727	619	584	559	
303	2296677	37522	21238	6711	901	725	618	583	558	
304	2296675	37523	21355	6773	900	723	617	582	559	
305	2296674	37519	21314	6740	901	723	615	582	558	
306	2296679	37516	21290	6747	902	725	618	584	558	
307	2296672	37516	21330	6751	899	723	615	581	558	
308	2296676	37523	21363	6748	900	723	617	582	558	
309	2296677	37521	21326	6750	902	725	617	582	558	
310	2296674	37521	21263	6751	901	723	616	582	559	
311	2296674	37518	21343	6780	903	724	616	581	559	
312	2296679	37525	21271	6744	904	727	618	584	559	
313	2296674	37526	21315	6748	901	722	616	582	559	
314	2296677	37520	21357	6770	901	720	616	582	558	
315	2296674	37518	21308	6755	900	721	615	581	558	
316	2296677	37522	21421	6813	902	725	617	582	559	
317	2296674	37519	21222	6743	901	723	616	581	556	
318	2296677	37522	21349	6769	901	723	618	583	559	
319	2296674	37525	21264	6727	900	719	616	580	558	
320	2296681	37528	21309	6762	906	728	621	586	561	
321	2296676	37520	21407	6791	903	721	615	581	558	
322	2296676	37518	21235	6723	899	724	618	583	561	
323	2296677	37518	21373	6765	903	724	616	582	558	
324	2296673	37520	21285	6753	902	724	617	582	560	
325	2296671	37523	21316	6742	901	722	615	581	558	
326	2296681	37528	21235	6707	904	726	621	587	562	
327	2296675	37524	21302	6748	901	720	615	581	558	
328	2296678	37521	21226	6718	904	724	618	584	560	
329	2296674	37518	21301	6746	901	722	615	581	558	
330	2296677	37525	21281	6742	902	723	618	583	559	
331	2296677	37517	21312	6769	900	723	615	581	559	
332	2296677	37527	21292	6735	900	723	617	583	559	
333	2296677	37524	21315	6766	901	722	615	580	557	
334	2296682	37520	21296	6774	906	726	620	586	560	
335	2296677	37514	21286	6784	901	725	616	581	557	
336	2296679	37521	21306	6745	904	727	619	585	560	
337	2296674	37522	21278	6740	901	722	616	581	557	
338	2296675	37518	21318	6766	902	722	617	581	558	
339	2296674	37524	21216	6684	897	723	614	580	559	
340	2296680	37521	21289	6751	904	728	620	586	561	
341	2296675	37522	21220	6702	898	724	617	581	559	
342	2296676	37522	21345	6787	908	725	618	584	560	
343	2296675	37523	21377	6766	900	722	615	580	557	
344	2296679	37526	21231	6732	903	729	620	585	560	
345	2296675	37526	21250	6719	900	724	617	581	556	
346	2296676	37514	21239	6692	902	725	618	583	560	
347	2296678	37512	21360	6782	903	725	618	583	561	
348	2296676	37516	21242	6716	903	725	617	582	561	
349	2296677	37522	21367	6757	903	724	616	582	556	
350	2296675	37514	21304	6750	903	724	617	581	558	
351	2296676	37522	21324	6764	900	723	616	581	558	
352	2296676	37516	21290	6744	901	723	616	582	558	
353	2296675	37519	21187	6705	899	723	618	582	557	
354	2296676	37520	21264	6724	900	722	617	581	559	
355	2296676	37524	21296	6740	901	723	618	582	559	
356	2296678	37515	21313	6761	902	725	619	583	559	
357	2296676	37524	21191	6708	897	721	615	580	557	
358	2296680	37521	21365	6799	903	725	620	584	560	
359	2296676	37522	21350	6795	902	723	615	580	558	
360	2296679	37522	21362	6784	906	725	618	584	560	
361	2296675	37519	21359	6775	904	724	617	583	558	
362	2296674	37516	21307	6745	901	725	618	583	559	
363	2296674	37517	21307	6776	901	721	614	580	557	
364	2296680	37526	21316	6742	906	725	618	584	559	
365	2296676	37523	21299	6762	903	723	616	582	558	
366	2296679	37526	21409	6808	907	727	620	586	561	
367	2296676	37520	21294	6757	902	722	617	582	559	
368	2296678	37524	21212	6699	902	726	618	584	560	
369	2296673	37518	21396	6792	903	723	616	581	557	
370	2296675	37526	21278	6760	904	726	618	584	560	
371	2296674	37522	21315	6779	902	723	616	582	556	
372	2296676	37518	21267	6725	900	723	616	582	558	
373	2296675	37519	21408	6799	902	724	617	583	558	
374	2296675	37525	21292	6751	901	724	618	583	558	
375	2296676	37519	21253	6730	900	723	617	582	557	
376	2296677	37519	21354	6782	904	723	618	582	558	
377	2296673	37521	21370	6798	901	723	616	582	558	
378	2296678	37522	21368	6800	903	725	617	583	559	
379	2296675	37523	21301	6752	901	722	615	581	556	
380	2296680	37525	21278	6746	902	725	619	585	562	
381	2296672	37526	21265	6730	899	724	618	582	557	
382	2296672	37517	21330	6756	901	723	617	583	559	
383	2296673	37517	21222	6709	899	723	615	581	557	
384	2296676	37522	21417	6789	905	723	617	583	558	
385	2296673	37525	21272	6737	902	721	616	581	557	
386	2296677	37520	21201	6695	903	727	620	586	560	
387	2296674	37524	21355	6771	901	722	615	581	556	
388	2296680	37524	21244	6720	902	726	621	585	560	
389	2296674	37516	21233	6726	899	723	615	581	557	
390	2296677	37523	21246	6722	903	725	619	585	561	
391	2296675	37515	21283	6761	901	724	617	582	557	
392	2296677	37527	21293	6756	903	726	619	584	559	
393	2296672	37523	21249	6733	900	723	616	581	558	
394	2296677	37520	21341	6797	903	725	619	583	560	
395	2296671	37524	21272	6720	899	721	616	580	558	
396	2296676	37517	21250	6750	904	723	617	582	558	
397	2296673	37518	21381	6803	903	724	616	581	557	
398	2296678	37527	21242	6733	904	727	621	586	561	
399	2296675	37524	21295	6757	899	723	616	581	558	
400	2296681	37525	21192	6715	901	726	619	585	560	
401	2296673	37523	21254	6713	898	723	617	581	558	
402	2296675	37528	21252	6740	904	726	618	583	559	
403	2296675	37524	21302	6758	903	725	618	582	558	
404	2296674	37520	21328	6776	903	722	617	582	558	
405	2296674	37523	21334	6785	902	722	617	580	557	
406	2296677	37524	21367	6791	904	726	617	583	559	
407	2296678	37523	21282	6759	900	723	616	581	558	
408	2296678	37526	21371	6764	901	726	620	585	562	
409	2296673	37526	21377	6769	903	722	617	581	559	
410	2296677	37518	21310	6741	901	723	616	582	560	
411	2296678	37524	21362	6774	904	723	618	583	560	
412	2296675	37523	21272	6734	900	722	616	582	559	
413	2296675	37519	21286	6733	901	721	616	582	560	
414	2296673	37522	21293	6769	903	724	616	582	559	
415	2296677	37516	21177	6712	900	724	616	582	557	
416	2296674	37526	21197	6718	898	723	616	581	557	
417	2296674	37519	21290	6715	899	721	615	581	558	
418	2296675	37528	21308	6742	903	723	618	582	559	
419	2296673	37528	21249	6731	901	723	617	582	559	
420	2296676	37521	21398	6796	905	726	619	584	558	
421	2296676	37526	21168	6677	901	726	619	584	558	
422	2296675	37524	21391	6804	905	725	619	584	559	
423	2296673	37527	21218	6694	901	724	617	582	559	
424	2296673	37521	21293	6751	902	724	617	582	558	
425	2296674	37520	21181	6703	902	726	617	583	560	
426	2296673	37514	21305	6747	900	724	617	582	560	
427	2296672	37522	21303	6756	901	724	617	582	558	
428	2296678	37522	21314	6783	900	722	617	582	559	
429	2296673	37520	21227	6711	900	722	616	581	558	
430	2296675	37520	21361	6785	903	725	617	581	559	
431	2296677	37527	21314	6760	903	726	619	585	560	
432	2296675	37520	21307	6755	902	723	617	582	559	
433	2296675	37527	21203	6715	901	723	617	582	557	
434	2296678	37525	21339	6762	903	725	618	584	559	
435	2296674	37518	21221	6727	897	721	615	581	557	
436	2296676	37524	21360	6786	903	725	619	584	559	
437	2296675	37521	21454	6821	902	723	617	582	557	
438	2296676	37523	21294	6734	900	724	617	582	558	
439	2296673	37521	21366	6813	903	722	616	581	557	
440	2296679	37524	21308	6738	902	726	619	583	559	
441	2296674	37517	21374	6773	900	722	616	581	559	
442	2296678	37522	21296	6730	900	723	616	582	559	
443	2296676	37523	21331	6769	903	724	618	583	558	
444	2296680	37526	21330	6758	903	727	620	585	561	
445	2296673	37517	21330	6756	902	720	616	581	556	
446	2296674	37523	21355	6774	902	723	617	583	559	
447	2296675	37526	21288	6735	900	725	617	583	558	
448	2296677	37523	21280	6726	902	726	617	583	561	
449	2296676	37519	21318	6747	901	722	616	580	558	
450	2296682	37522	21280	6755	905	727	620	585	559	
451	2296673	37526	21223	6698	899	721	616	581	558	
452	2296675	37525	21335	6752	904	726	618	583	559	
453	2296675	37523	21382	6795	904	723	617	583	557	
454	2296675	37522	21288	6715	900	724	617	584	558	
455	2296674	37525	21292	6757	903	726	619	583	558	
456	2296679	37528	21309	6737	903	724	619	584	559	
457	2296675	37521	21365	6742	900	723	616	581	558	
458	2296678	37524	21335	6768	907	725	620	585	559	
459	2296674	37520	21305	6730	898	721	616	581	557	
460	2296679	37523	21299	6731	904	726	620	585	560	
461	2296679	37524	21338	6774	902	722	617	583	558	
462	2296673	37521	21192	6690	899	723	617	582	558	
463	2296673	37520	21249	6726	900	721	617	581	556	
464	2296680	37521	21387	6800	907	727	620	584	559	
465	2296676	37521	21298	6771	901	723	615	581	557	
466	2296678	37524	21314	6757	903	727	618	584	559	
467	2296679	37528	21464	6826	907	728	621	585	557	
468	2296678	37520	21405	6805	903	725	617	582	558	
469	2296674	37518	21275	6744	900	723	616	580	557	
470	2296676	37525	21326	6772	904	728	621	586	560	
471	2296679	37518	21330	6760	901	724	617	583	557	
472	2296679	37524	21262	6754	904	726	619	584	559	
473	2296675	37516	21176	6692	898	723	616	581	557	
474	2296675	37517	21276	6745	899	723	616	582	558	
475	2296675	37521	21275	6737	900	725	617	583	558	
476	2296680	37523	21348	6784	905	725	619	584	558	
477	2296680	37518	21283	6727	900	724	617	584	559	
478	2296678	37523	21263	6709	900	726	620	585	561	
479	2296676	37517	21260	6723	898	721	615	581	557	
480	2296676	37518	21207	6725	901	724	618	583	561	
481	2296673	37519	21174	6683	896	722	615	581	558	
482	2296677	37518	21236	6726	901	725	618	585	559	
483	2296673	37531	21254	6732	897	724	616	581	557	
484	2296679	37524	21343	6769	905	729	619	586	559	
485	2296679	37528	21230	6727	904	726	619	584	559	
486	2296678	37522	21231	6711	899	723	617	583	558	
487	2296674	37521	21395	6777	900	723	616	581	557	
488	2296677	37518	21256	6742	899	724	617	582	559	
489	2296677	37521	21270	6724	901	724	619	583	561	
490	2296675	37524	21250	6738	899	723	617	581	558	
491	2296677	37526	21312	6750	901	724	617	584	558	
492	2296675	37520	21383	6772	903	724	616	582	558	
493	2296673	37521	21263	6737	902	722	616	581	557	
494	2296678	37522	21342	6757	901	724	617	583	559	
495	2296675	37521	21315	6801	903	723	616	582	558	
496	2296672	37519	21283	6753	900	721	617	582	558	
497	2296672	37518	21243	6720	896	720	615	580	558	
498	2296674	37521	21334	6757	902	724	616	582	559	
499	2296676	37517	21205	6726	900	721	616	581	557	
500	2296674	37520	21288	6737	902	725	617	583	558	
501	2296674	37516	21348	6772	902	721	616	582	557	
502	2296675	37527	21220	6685	898	723	618	581	560	
503	2296672	37517	21220	6725	898	722	616	581	558	
504	2296675	37524	21202	6721	900	722	617	581	558	
505	2296675	37527	21259	6765	901	723	617	583	558	
506	2296676	37518	21271	6713	900	723	618	582	557	
507	2296674	37520	21282	6740	900	723	616	582	556	
508	2296672	37524	21243	6730	901	722	618	583	558	
509	2296674	37517	21267	6721	897	722	615	581	558	
510	2296674	37517	21256	6739	901	725	618	583	559	
511	2296681	37524	21379	6786	903	726	618	583	557	
512	2296675	37522	21365	6763	904	725	620	585	560	
513	2296673	37526	21368	6771	900	722	616	581	558	
514	2296678	37521	21349	6787	907	727	621	586	560	
515	2296672	37523	21230	6713	898	720	615	581	557	
516	2296680	37528	21270	6743	903	729	622	587	561	
517	2296674	37519	21327	6771	901	723	615	581	558	
518	2296678	37529	21329	6779	906	727	620	584	560	
519	2296671	37526	21304	6753	898	722	616	581	557	
520	2296678	37524	21351	6747	907	725	618	584	559	
521	2296674	37518	21322	6772	900	722	615	581	556	
522	2296672	37525	21235	6712	900	725	618	583	558	
523	2296673	37512	21332	6754	901	722	615	581	558	
524	2296679	37529	21233	6725	903	729	620	586	561	
525	2296674	37519	21234	6726	897	722	615	581	558	
526	2296677	37526	21283	6734	902	724	618	583	558	
527	2296671	37514	21286	6727	900	725	617	583	558	
528	2296677	37530	21384	6787	902	726	618	584	560	
529	2296675	37521	21356	6765	901	721	615	581	558	
530	2296676	37523	21267	6728	899	722	616	582	558	
531	2296678	37524	21262	6723	897	723	616	582	557	
532	2296676	37520	21306	6740	904	724	617	583	559	
533	2296676	37521	21219	6719	899	722	616	582	558	
534	2296674	37520	21311	6761	901	721	617	583	559	
535	2296674	37524	21349	6772	900	721	615	581	557	
536	2296677	37525	21257	6731	901	723	617	583	558	
537	2296675	37515	21400	6799	900	723	616	581	557	
